collection,request_name,method,path,raw_url
HPE Aruba Networking Central (Classic Central),Delete Cluster mapping by redundancy-type and group-name for given profile and type,DELETE,/overlay-wlan-config/v2/node_list/:node_type/:node_id/config/ssid_cluster/:profile/:profile_type/gw_cluster_list/:cluster_redundancy_type/:cluster_group_name/,{{base_url}}/overlay-wlan-config/v2/node_list/:node_type/:node_id/config/ssid_cluster/:profile/:profile_type/gw_cluster_list/:cluster_redundancy_type/:cluster_group_name/
HPE Aruba Networking Central (Classic Central),Delete Complete Overlay-wlan config for given group,DELETE,/overlay-wlan-config/v2/node_list/:node_type/:node_id/config/,{{base_url}}/overlay-wlan-config/v2/node_list/:node_type/:node_id/config/
HPE Aruba Networking Central (Classic Central),Retrieve all Cluster mappings for given profile and type,GET,/overlay-wlan-config/v2/node_list/:node_type/:node_id/config/ssid_cluster/:profile/:profile_type/gw_cluster_list/,{{base_url}}/overlay-wlan-config/v2/node_list/:node_type/:node_id/config/ssid_cluster/:profile/:profile_type/gw_cluster_list/
HPE Aruba Networking Central (Classic Central),Retrieve node_list by identifier node-type node-id,GET,/overlay-wlan-config/v2/node_list/:node_type/:node_id/,{{base_url}}/overlay-wlan-config/v2/node_list/:node_type/:node_id/
HPE Aruba Networking Central (Classic Central),Retrieve Cluster mapping by redundancy-type and group-name for given profile and type,GET,/overlay-wlan-config/v2/node_list/:node_type/:node_id/config/ssid_cluster/:profile/:profile_type/gw_cluster_list/:cluster_redundancy_type/:cluster_group_name/,{{base_url}}/overlay-wlan-config/v2/node_list/:node_type/:node_id/config/ssid_cluster/:profile/:profile_type/gw_cluster_list/:cluster_redundancy_type/:cluster_group_name/
HPE Aruba Networking Central (Classic Central),Create/Update Cluster mapping by redundancy-type and group-name for given profile and type,PUT,/overlay-wlan-config/v2/node_list/:node_type/:node_id/config/ssid_cluster/:profile/:profile_type/gw_cluster_list/:cluster_redundancy_type/:cluster_group_name/,{{base_url}}/overlay-wlan-config/v2/node_list/:node_type/:node_id/config/ssid_cluster/:profile/:profile_type/gw_cluster_list/:cluster_redundancy_type/:cluster_group_name/
HPE Aruba Networking Central (Classic Central),Retrieve Cluster mapping for given profile and profile_type,GET,/overlay-wlan-config/v2/node_list/:node_type/:node_id/config/ssid_cluster/:profile/:profile_type/,{{base_url}}/overlay-wlan-config/v2/node_list/:node_type/:node_id/config/ssid_cluster/:profile/:profile_type/
HPE Aruba Networking Central (Classic Central),Create Cluster mapping for given profile and profile_type,POST,/overlay-wlan-config/v2/node_list/:node_type/:node_id/config/ssid_cluster/:profile/:profile_type/,{{base_url}}/overlay-wlan-config/v2/node_list/:node_type/:node_id/config/ssid_cluster/:profile/:profile_type/
HPE Aruba Networking Central (Classic Central),Create Cluster mapping by redundancy-type and group-name for given profile and type,POST,/overlay-wlan-config/v2/node_list/:node_type/:node_id/config/ssid_cluster/:profile/:profile_type/gw_cluster_list/:cluster_redundancy_type/:cluster_group_name/,{{base_url}}/overlay-wlan-config/v2/node_list/:node_type/:node_id/config/ssid_cluster/:profile/:profile_type/gw_cluster_list/:cluster_redundancy_type/:cluster_group_name/
HPE Aruba Networking Central (Classic Central),Create/Update Cluster mapping for given profile and profile_type,PUT,/overlay-wlan-config/v2/node_list/:node_type/:node_id/config/ssid_cluster/:profile/:profile_type/,{{base_url}}/overlay-wlan-config/v2/node_list/:node_type/:node_id/config/ssid_cluster/:profile/:profile_type/
HPE Aruba Networking Central (Classic Central),Create Complete Overlay-wlan config for given group,POST,/overlay-wlan-config/v2/node_list/:node_type/:node_id/config/,{{base_url}}/overlay-wlan-config/v2/node_list/:node_type/:node_id/config/
HPE Aruba Networking Central (Classic Central),Retrieve Complete Overlay-wlan config for given group,GET,/overlay-wlan-config/v2/node_list/:node_type/:node_id/config/,{{base_url}}/overlay-wlan-config/v2/node_list/:node_type/:node_id/config/
HPE Aruba Networking Central (Classic Central),Delete Cluster mapping for given profile and profile_type,DELETE,/overlay-wlan-config/v2/node_list/:node_type/:node_id/config/ssid_cluster/:profile/:profile_type/,{{base_url}}/overlay-wlan-config/v2/node_list/:node_type/:node_id/config/ssid_cluster/:profile/:profile_type/
HPE Aruba Networking Central (Classic Central),Create/Update Complete Overlay-wlan config for given group,PUT,/overlay-wlan-config/v2/node_list/:node_type/:node_id/config/,{{base_url}}/overlay-wlan-config/v2/node_list/:node_type/:node_id/config/
HPE Aruba Networking Central (Classic Central),Retrieve all Profile to Cluster mappings for given group,GET,/overlay-wlan-config/v2/node_list/:node_type/:node_id/config/ssid_cluster/,{{base_url}}/overlay-wlan-config/v2/node_list/:node_type/:node_id/config/ssid_cluster/
HPE Aruba Networking Central (Classic Central),Retrieve essid in include SSIDs for given classification rule_name,GET,/rapids-config/v1/node_list/:node_type/:node_id/config/classification_rules/:rule_name/match_criteria/ssid_includes/:essid/,{{base_url}}/rapids-config/v1/node_list/:node_type/:node_id/config/classification_rules/:rule_name/match_criteria/ssid_includes/:essid/
HPE Aruba Networking Central (Classic Central),Create/Update essid in include SSIDs for given classification rule_name,PUT,/rapids-config/v1/node_list/:node_type/:node_id/config/classification_rules/:rule_name/match_criteria/ssid_includes/:essid/,{{base_url}}/rapids-config/v1/node_list/:node_type/:node_id/config/classification_rules/:rule_name/match_criteria/ssid_includes/:essid/
HPE Aruba Networking Central (Classic Central),Create essid in include SSIDs for given classification rule_name,POST,/rapids-config/v1/node_list/:node_type/:node_id/config/classification_rules/:rule_name/match_criteria/ssid_includes/:essid/,{{base_url}}/rapids-config/v1/node_list/:node_type/:node_id/config/classification_rules/:rule_name/match_criteria/ssid_includes/:essid/
HPE Aruba Networking Central (Classic Central),Delete essid in include SSIDs for given classification rule_name,DELETE,/rapids-config/v1/node_list/:node_type/:node_id/config/classification_rules/:rule_name/match_criteria/ssid_includes/:essid/,{{base_url}}/rapids-config/v1/node_list/:node_type/:node_id/config/classification_rules/:rule_name/match_criteria/ssid_includes/:essid/
HPE Aruba Networking Central (Classic Central),Retrieve all include SSIDs for given classification rule_name,GET,/rapids-config/v1/node_list/:node_type/:node_id/config/classification_rules/:rule_name/match_criteria/ssid_includes/,{{base_url}}/rapids-config/v1/node_list/:node_type/:node_id/config/classification_rules/:rule_name/match_criteria/ssid_includes/
HPE Aruba Networking Central (Classic Central),Retrieve essid in exclude SSIDs for given classification rule_name,GET,/rapids-config/v1/node_list/:node_type/:node_id/config/classification_rules/:rule_name/match_criteria/ssid_excludes/:essid/,{{base_url}}/rapids-config/v1/node_list/:node_type/:node_id/config/classification_rules/:rule_name/match_criteria/ssid_excludes/:essid/
HPE Aruba Networking Central (Classic Central),Create/Update essid in exclude SSIDs for given classification rule_name,PUT,/rapids-config/v1/node_list/:node_type/:node_id/config/classification_rules/:rule_name/match_criteria/ssid_excludes/:essid/,{{base_url}}/rapids-config/v1/node_list/:node_type/:node_id/config/classification_rules/:rule_name/match_criteria/ssid_excludes/:essid/
HPE Aruba Networking Central (Classic Central),Create essid in exclude SSIDs for given classification rule_name,POST,/rapids-config/v1/node_list/:node_type/:node_id/config/classification_rules/:rule_name/match_criteria/ssid_excludes/:essid/,{{base_url}}/rapids-config/v1/node_list/:node_type/:node_id/config/classification_rules/:rule_name/match_criteria/ssid_excludes/:essid/
HPE Aruba Networking Central (Classic Central),Delete essid in exclude SSIDs for given classification rule_name,DELETE,/rapids-config/v1/node_list/:node_type/:node_id/config/classification_rules/:rule_name/match_criteria/ssid_excludes/:essid/,{{base_url}}/rapids-config/v1/node_list/:node_type/:node_id/config/classification_rules/:rule_name/match_criteria/ssid_excludes/:essid/
HPE Aruba Networking Central (Classic Central),Retrieve all exclude SSIDs for given classification rule_name,GET,/rapids-config/v1/node_list/:node_type/:node_id/config/classification_rules/:rule_name/match_criteria/ssid_excludes/,{{base_url}}/rapids-config/v1/node_list/:node_type/:node_id/config/classification_rules/:rule_name/match_criteria/ssid_excludes/
HPE Aruba Networking Central (Classic Central),Retrieve  site by name in Site-Includes for given classification rule_name,GET,/rapids-config/v1/node_list/:node_type/:node_id/config/classification_rules/:rule_name/match_criteria/site_includes/:name/,{{base_url}}/rapids-config/v1/node_list/:node_type/:node_id/config/classification_rules/:rule_name/match_criteria/site_includes/:name/
HPE Aruba Networking Central (Classic Central),Create/Update  site by name in Site-Includes for given classification rule_name,PUT,/rapids-config/v1/node_list/:node_type/:node_id/config/classification_rules/:rule_name/match_criteria/site_includes/:name/,{{base_url}}/rapids-config/v1/node_list/:node_type/:node_id/config/classification_rules/:rule_name/match_criteria/site_includes/:name/
HPE Aruba Networking Central (Classic Central),Create  site by name in Site-Includes for given classification rule_name,POST,/rapids-config/v1/node_list/:node_type/:node_id/config/classification_rules/:rule_name/match_criteria/site_includes/:name/,{{base_url}}/rapids-config/v1/node_list/:node_type/:node_id/config/classification_rules/:rule_name/match_criteria/site_includes/:name/
HPE Aruba Networking Central (Classic Central),Delete  site by name in Site-Includes for given classification rule_name,DELETE,/rapids-config/v1/node_list/:node_type/:node_id/config/classification_rules/:rule_name/match_criteria/site_includes/:name/,{{base_url}}/rapids-config/v1/node_list/:node_type/:node_id/config/classification_rules/:rule_name/match_criteria/site_includes/:name/
HPE Aruba Networking Central (Classic Central),Retrieve all sites in Site-Includes for given classification rule_name,GET,/rapids-config/v1/node_list/:node_type/:node_id/config/classification_rules/:rule_name/match_criteria/site_includes/,{{base_url}}/rapids-config/v1/node_list/:node_type/:node_id/config/classification_rules/:rule_name/match_criteria/site_includes/
HPE Aruba Networking Central (Classic Central),Retrieve  site by name in Site-Excludes for given classification rule_name,GET,/rapids-config/v1/node_list/:node_type/:node_id/config/classification_rules/:rule_name/match_criteria/site_excludes/:name/,{{base_url}}/rapids-config/v1/node_list/:node_type/:node_id/config/classification_rules/:rule_name/match_criteria/site_excludes/:name/
HPE Aruba Networking Central (Classic Central),Create/Update  site by name in Site-Excludes for given classification rule_name,PUT,/rapids-config/v1/node_list/:node_type/:node_id/config/classification_rules/:rule_name/match_criteria/site_excludes/:name/,{{base_url}}/rapids-config/v1/node_list/:node_type/:node_id/config/classification_rules/:rule_name/match_criteria/site_excludes/:name/
HPE Aruba Networking Central (Classic Central),Create  site by name in Site-Excludes for given classification rule_name,POST,/rapids-config/v1/node_list/:node_type/:node_id/config/classification_rules/:rule_name/match_criteria/site_excludes/:name/,{{base_url}}/rapids-config/v1/node_list/:node_type/:node_id/config/classification_rules/:rule_name/match_criteria/site_excludes/:name/
HPE Aruba Networking Central (Classic Central),Delete  site by name in Site-Excludes for given classification rule_name,DELETE,/rapids-config/v1/node_list/:node_type/:node_id/config/classification_rules/:rule_name/match_criteria/site_excludes/:name/,{{base_url}}/rapids-config/v1/node_list/:node_type/:node_id/config/classification_rules/:rule_name/match_criteria/site_excludes/:name/
HPE Aruba Networking Central (Classic Central),Retrieve all sites in Site-Excludes for given classification rule_name,GET,/rapids-config/v1/node_list/:node_type/:node_id/config/classification_rules/:rule_name/match_criteria/site_excludes/,{{base_url}}/rapids-config/v1/node_list/:node_type/:node_id/config/classification_rules/:rule_name/match_criteria/site_excludes/
HPE Aruba Networking Central (Classic Central),Retrieve match criteria for given classification rule_name,GET,/rapids-config/v1/node_list/:node_type/:node_id/config/classification_rules/:rule_name/match_criteria/,{{base_url}}/rapids-config/v1/node_list/:node_type/:node_id/config/classification_rules/:rule_name/match_criteria/
HPE Aruba Networking Central (Classic Central),Create/Update match criteria for given classification rule_name,PUT,/rapids-config/v1/node_list/:node_type/:node_id/config/classification_rules/:rule_name/match_criteria/,{{base_url}}/rapids-config/v1/node_list/:node_type/:node_id/config/classification_rules/:rule_name/match_criteria/
HPE Aruba Networking Central (Classic Central),Create match criteria for given classification rule_name,POST,/rapids-config/v1/node_list/:node_type/:node_id/config/classification_rules/:rule_name/match_criteria/,{{base_url}}/rapids-config/v1/node_list/:node_type/:node_id/config/classification_rules/:rule_name/match_criteria/
HPE Aruba Networking Central (Classic Central),Delete match criteria for given classification rule_name,DELETE,/rapids-config/v1/node_list/:node_type/:node_id/config/classification_rules/:rule_name/match_criteria/,{{base_url}}/rapids-config/v1/node_list/:node_type/:node_id/config/classification_rules/:rule_name/match_criteria/
HPE Aruba Networking Central (Classic Central),Retrieve Classification rule by rule_name,GET,/rapids-config/v1/node_list/:node_type/:node_id/config/classification_rules/:rule_name/,{{base_url}}/rapids-config/v1/node_list/:node_type/:node_id/config/classification_rules/:rule_name/
